id,w,square footage,24-Hour,number,activity
05947,904.01813769,03,2,2,26
05948,1031.3463294,02,2,2,26
05949,94.697333741,08,2,112,14
05950,178.39372759,05,2,40,02
05951,1729.17335,02,2,5,02
05952,48.841044419,05,2,40,02
05953,1522.9817889,02,2,0,05
05954,1551.9389503,04,2,0,05
05955,1145.0798138,05,2,14,05
05956,632.51710677,05,2,81,02
05957,1023.6082023,04,2,2,13
05958,1729.17335,02,1,2,06
05959,1387.0765871,02,2,0,12
05960,48.841044419,08,2,285,14
05961,55.969326157,07,2,100,01
05962,120.01819297,04,2,0,01
05963,1451.6174232,02,2,8,05
05964,1807.4628666,02,2,5,12
05965,190.58981791,06,2,5,13
05966,1461.8570616,03,2,8,06
05967,17.191258213,08,1,165,18
05968,1879.4560061,02,2,15,02
05969,365.05873439,07,2,15,05
05970,2293.5899096,03,1,3,18
05971,1879.4560061,03,2,13,23
05972,514.34095763,03,2,5,08
05973,57.230522975,07,2,175,02
05974,918.02992474,03,2,14,02
05975,144.41219648,04,2,75,08
05976,157.69275258,06,2,300,08
05977,52.146233763,07,2,48,13
05978,1791.3103533,02,2,2,02
05979,144.41219648,04,1,23,02
05980,139.16995492,07,2,150,14
05981,52.146233763,07,1,60,18
05982,1117.7421223,04,2,5,01
05983,583.35116997,04,1,20,17
05984,249.44526964,06,2,22,23
05985,10.546071367,07,1,700,16
05986,209.09996186,06,2,53,14
05987,1667.7551609,03,2,0,01
05988,1791.3103533,02,2,5,23
05989,279.45612766,05,2,70,02
05990,1879.4560061,03,2,3,02
05991,3782.1801042,04,2,2,01
05992,1667.7551609,02,2,7,08
05993,1807.4628666,04,2,21,26
05994,1807.4628666,02,2,1,06
05995,1667.7551609,03,2,10,13
05996,810.40542332,02,2,8,15
05997,9.2846065541,08,1,100,16
05998,1484.5150471,02,2,30,08
05999,324.95340078,07,2,45,05
06000,1162.262962,04,1,10,25
06001,1559.8286174,03,2,6,15
06002,1655.242098,02,2,3,13
06003,178.39372759,04,2,2,12
06004,1069.3275783,03,2,5,05
06005,30.431064391,08,1,500,14
06006,25.322576596,09,2,1509,02
06007,74.844960294,08,1,25,91
06008,84.055763395,08,1,101,26
06009,1879.4560061,02,2,0,01
06010,1831.778257,03,1,3,17
06011,84.055763395,07,2,400,07
06012,4.2903782569,09,1,700,16
06013,19.690263031,07,2,60,13
06014,360.21806967,05,2,23,14
06015,356.19828827,05,2,48,02
06016,84.478477112,06,2,55,05
06017,2293.5899096,02,1,5,14
06018,1451.6174232,02,2,5,05
06019,1879.4560061,02,2,17,02
06020,10.636032825,09,1,1150,16
06021,48.841044419,07,2,0,01
06022,789.93659277,02,2,3,91
06023,84.055763395,07,1,50,17
06024,30.431064391,08,1,50,18
06025,15.945623796,08,1,1100,02
06026,751.72654486,03,2,8,02
06027,1387.0765871,02,2,1,26
06028,23.717553485,09,2,2500,24
06029,1484.5150471,02,2,1,13
06030,48.841044419,06,2,177,02
06031,1451.6174232,03,2,3,12
06032,583.6267448,05,2,1,05
06033,1031.3463294,04,2,10,05
06034,276.95327433,06,2,15,12
06035,1667.7551609,03,1,10,06
06036,6.6318618244,09,1,1500,16
06037,209.09996186,02,2,15,14
06038,143.94634909,08,2,1000,02
06039,579.24782974,04,2,46,02
06040,1851.6697201,02,2,6,14
06041,1031.3463294,04,2,40,05
06042,1451.6174232,02,2,5,91
06043,158.29956057,08,2,45,05
06044,115.00317705,06,1,75,16
06045,207.13166685,08,2,140,14
06046,139.16995492,06,2,90,14
06047,3.6570822076,09,1,2405,16
06048,23.717553485,03,1,9,02
06049,1387.0765871,02,2,3,91
06050,503.86330813,03,2,3,12
06051,157.11184884,06,2,50,02
06052,788.00495761,04,2,2,13
06053,1807.4628666,02,2,5,02
06054,503.86330813,05,2,35,14
06055,84.055763395,07,1,52,18
06056,1031.3463294,05,2,37,23
06057,1461.8570616,05,2,17,12
06058,1274.2560839,02,2,1,12
06059,1667.7551609,02,2,1,26
06060,4.6524983211,10,2,6500,02
06061,692.22122089,05,2,12,05
06062,17.174858748,07,2,200,02
06063,1791.3103533,04,2,8,91
06064,223.94168034,05,2,40,02
06065,133.33774762,06,2,35,14
06066,4637.8512935,02,2,0,05
06067,279.45612766,06,2,5,13
06068,532.96366558,06,2,30,14
06069,941.81790866,02,1,4,25
06070,1879.4560061,02,2,6,26
06071,1868.403437,03,2,11,26
06072,1879.4560061,02,2,1,25
06073,139.16995492,07,2,65,14
06074,624.95414063,04,2,50,14
06075,789.93659277,02,2,22,15
06076,356.19828827,04,1,7,18
06077,52.146233763,07,1,30,18
06078,920.12358315,02,2,0,01
06079,847.37020606,07,1,65,25
06080,1779.4119781,02,2,4,14
06081,1828.0523467,04,2,35,26
06082,30.431064391,08,1,73,16
06083,90.622000825,08,2,469,02
06084,356.19828827,05,2,40,13
06085,24.435334858,07,2,250,02
06086,249.44526964,04,2,10,05
06087,23.717553485,04,2,16,23
06088,279.45612766,07,2,101,23
06089,1162.262962,03,1,3,02
06090,2249.135161,02,2,3,02
06091,1868.403437,02,2,3,12
06092,100.17382855,06,2,2,05
06093,662.26033617,05,2,30,05
06094,4.2903782569,10,1,4000,16
06095,48.841044419,06,2,200,02
06096,74.844960294,07,2,6,05
06097,365.05873439,06,2,25,25
06098,1868.403437,03,2,1,25
06099,1007.0093005,02,2,7,05
06100,897.68590511,04,2,0,01
06101,84.055763395,07,2,110,14
06102,1197.3864068,03,2,0,01
06103,579.24782974,04,2,30,23
06104,48.841044419,05,2,77,02
06105,33.099511473,08,2,75,14
06106,1655.242098,04,2,24,02
06107,23.717553485,09,2,453,23
06108,247.57369734,05,2,75,02
06109,9.2846065541,08,1,1200,16
06110,1791.3103533,02,2,1,13
06111,48.841044419,03,2,5,02
06112,1559.8286174,02,2,4,02
06113,9.2846065541,07,1,700,16
06114,583.6267448,04,2,41,02
06115,3231.2895441,02,2,0,05
06116,222.03814139,06,2,20,14
06117,1807.4628666,03,2,5,26
06118,48.841044419,08,2,300,02
06119,887.44188343,03,1,8,15
06120,789.93659277,02,2,12,15
06121,1791.3103533,02,2,4,26
06122,1828.0523467,02,2,1,02
06123,1868.403437,02,1,5,26
06124,605.11988636,04,2,20,12
06125,1828.0523467,03,2,30,05
06126,247.57369734,06,2,45,05
06127,583.6267448,07,2,96,23
06128,1828.0523467,03,2,3,26
06129,1851.6697201,02,2,2,02
06130,519.50232556,05,2,121,02
06131,6.8442693696,10,1,3000,16
06132,84.055763395,07,2,100,14
06133,48.841044419,07,2,12,13
06134,908.28279654,05,1,75,16
06135,86.870506742,07,1,12,05
06136,499.1203535,04,2,10,02
06137,918.02992474,04,1,0,91
06138,5.0164338376,09,1,345,13
06139,52.146233763,08,1,900,11
06140,19.690263031,07,2,200,08
06141,79.221290969,06,2,1,12
06142,23.717553485,09,2,0,01
06143,55.969326157,07,1,20,91
06144,356.19828827,05,2,40,14
06145,34.851212391,05,2,60,08
06146,63.073938349,05,2,2,13
06147,53.724372726,07,2,300,02
06148,639.7223438,07,2,45,25
06149,276.95327433,08,2,915,07
06150,499.1203535,04,2,19,14
06151,1117.7421223,05,2,15,05
06152,259.35186162,06,2,50,14
06153,583.35116997,05,2,82,02
06154,249.44526964,06,2,290,02
06155,1868.403437,02,2,2,26
06156,1849.1849629,02,2,6,14
06157,17.191258213,08,2,900,02
06158,632.51710677,04,2,25,02
06159,145.50390319,04,2,0,01
06160,48.841044419,08,2,650,02
06161,1047.883139,04,2,120,04
06162,1461.8570616,03,2,5,26
06163,316.26326145,07,2,900,05
06164,356.19828827,06,2,45,14
06165,164.01215914,08,2,178,04
06166,673.1729967,04,2,25,23
06167,23.717553485,02,2,4,02
06168,657.71092576,05,2,34,23
06169,1522.9817889,02,2,1,15
06170,1813.8769284,07,2,100,14
06171,1879.4560061,02,2,3,14
06172,369.83699257,05,2,36,14
06173,62.703017691,08,2,25,05
06174,1655.242098,03,2,27,02
06175,11.649657866,09,1,500,16
06176,52.146233763,08,1,50,25
06177,1828.0523467,03,2,1,12
06178,201.21025436,05,2,41,14
06179,36.964163114,07,1,80,05
06180,653.84310688,04,2,34,02
06181,1892.4562717,03,2,9,23
06182,48.841044419,04,2,27,23
06183,1779.4119781,02,2,4,14
06184,218.11727186,04,1,60,16
06185,1851.6697201,02,2,2,25
06186,177.34464265,05,2,32,26
06187,1868.403437,03,2,2,05
06188,1667.7551609,02,2,2,25
06189,1484.5150471,02,2,2,26
06190,23.717553485,10,2,950,24
06191,1522.5900193,05,2,1,12
06192,880.78346233,02,2,3,15
06193,139.16995492,07,1,15,18
06194,19.690263031,08,1,30,05
06195,514.34095763,04,2,15,15
06196,857.77359907,04,2,3,25
06197,86.870506742,08,2,10,05
06198,311.1344891,04,1,25,14
06199,1879.4560061,03,2,8,14
06200,24.435334858,07,2,200,02
06201,1828.0523467,02,2,3,26
06202,1807.4628666,02,2,2,25
06203,1484.5150471,02,1,6,12
06204,74.844960294,06,2,16,02
06205,1791.3103533,03,2,0,05
06206,1868.403437,02,2,2,25
06207,239.38538189,06,2,85,14
06208,626.86457515,05,1,100,02
06209,1274.2560839,03,2,15,02
06210,1828.0523467,03,2,7,02
06211,139.16995492,08,2,235,14
06212,918.02992474,04,2,2,12
06213,1807.4628666,03,2,0,01
06214,6.6318618244,09,1,900,16
06215,3231.2895441,02,2,0,05
06216,126.51605968,06,2,110,02
06217,503.86330813,02,2,0,13
06218,52.146233763,09,2,533,02
06219,1807.4628666,02,2,3,25
06220,48.841044419,05,2,31,23
06221,1729.17335,02,2,2,26
06222,647.9871845,05,2,50,13
06223,1851.6697201,02,2,2,26
06224,1197.3864068,02,2,7,15
06225,1522.9817889,02,2,1,25
06226,281.10925465,05,2,5,25
06227,1831.778257,02,1,0,18
06228,751.72654486,04,2,2,12
06229,1879.4560061,02,2,7,02
06230,360.21806967,04,1,20,17
06231,84.055763395,08,2,100,14
06232,1461.8570616,02,2,0,01
06233,25.322576596,10,1,1500,02
06234,777.87987978,02,2,7,02
06235,52.146233763,07,2,5,05
06236,532.96366558,05,1,40,06
06237,1484.5150471,03,2,9,02
06238,632.51710677,04,2,80,02
06239,1117.7421223,04,2,20,02
06240,48.841044419,06,2,115,23
06241,23.251171658,08,2,100,13
06242,961.78281331,02,2,12,15
06243,62.141439538,08,2,1000,02
06244,1807.4628666,03,2,0,01
06245,171.86695171,07,2,174,14
06246,1145.0798138,05,2,2,12
06247,729.56464046,02,2,3,26
06248,1828.0523467,03,2,40,02
06249,311.6023823,06,2,28,05
06250,6.9931151432,09,2,200,13
06251,84.055763395,08,1,550,18
06252,200.61893101,05,2,56,23
06253,887.44188343,04,2,5,05
06254,1484.5150471,02,2,7,02
06255,62.141439538,07,2,80,23
06256,6.6318618244,10,1,1200,16
06257,9.2846065541,08,1,700,16
06258,1851.6697201,02,2,8,23
06259,228.75784129,07,2,50,02
06260,1145.0798138,03,2,1,02
06261,751.72654486,04,2,60,14
06262,1387.0765871,04,2,7,26
06263,15.945623796,08,2,135,14
06264,19.690263031,07,1,150,17
06265,75.266531991,07,2,60,05
06266,9.2846065541,08,1,1100,16
06267,1367.0582102,02,2,6,14
06268,1451.6174232,02,2,2,25
06269,545.858121,05,2,15,05
06270,356.19828827,07,2,121,14
06271,276.95327433,05,2,185,02
06272,632.51710677,06,2,57,23
06273,48.841044419,08,2,621,02
06274,1145.0798138,05,2,12,26
06275,1729.17335,03,2,20,14
06276,356.19828827,05,1,1,18
06277,1851.6697201,03,2,15,02
06278,1834.9655411,03,2,5,12
06279,239.38538189,05,2,26,14
06280,138.56608864,07,2,120,14
06281,1807.4628666,02,2,4,02
06282,61.580852671,05,2,30,02
06283,484.85166373,05,1,17,07
06284,1300.8183306,04,1,0,05
06285,1868.403437,02,1,1,91
06286,74.844960294,07,2,40,05
06287,356.19828827,05,2,40,14
06288,1276.538624,02,2,1,15
06289,1522.9817889,03,2,15,13
06290,1807.4628666,02,2,0,91
06291,4637.8512935,02,2,2,91
06292,190.58981791,06,2,39,23
06293,9.8042007776,09,1,1250,04
06294,158.29956057,07,2,40,25
06295,1130.4747375,03,2,9,05
06296,20.205734119,07,2,54,14
06297,75.266531991,07,2,0,01
06298,308.205725,05,2,10,02
06299,84.055763395,07,1,50,17
06300,175.75631596,07,2,200,05
06301,4637.8512935,02,2,0,05
06302,227.79159189,06,2,44,23
06303,63.073938349,08,2,161,23
06304,115.00317705,05,1,30,17
06305,144.55799843,07,2,50,25
06306,89.499531343,07,2,150,02
06307,1461.8570616,02,2,3,12
06308,964.60413185,04,2,3,06
06309,1451.6174232,03,2,6,26
06310,1807.4628666,03,2,6,15
06311,19.690263031,06,2,170,02
06312,74.844960294,08,2,110,05
06313,177.34464265,06,2,90,12
06314,1879.4560061,03,2,10,02
06315,1729.17335,02,2,4,26
06316,2.8602521713,10,1,3000,16
06317,356.19828827,03,1,6,18
06318,692.22122089,05,2,40,25
06319,36.964163114,09,2,200,05
06320,918.02992474,03,2,10,25
06321,84.055763395,06,1,110,17
06322,2140.9064605,02,2,4,13
06323,9.2846065541,07,1,350,16
06324,53.724372726,07,2,360,02
06325,15.945623796,08,2,193,14
06326,25.322576596,10,2,3500,02
06327,61.580852671,08,2,425,02
06328,7.1506304282,09,1,1200,16
06329,564.50825256,05,2,11,05
06330,673.1729967,03,2,17,15
06331,1879.4560061,02,2,1,23
06332,17.191258213,08,1,200,18
06333,1879.4560061,02,2,3,02
06334,196.32203422,04,1,35,16
06335,503.86330813,05,2,5,14
06336,624.92509447,06,2,75,08
06337,1551.9389503,03,2,0,01
06338,312.36674678,08,2,75,05
06339,564.50825256,05,2,12,05
06340,148.05541634,04,2,2,12
06341,1807.4628666,02,2,4,15
06342,1851.6697201,02,2,3,26
06343,52.146233763,08,2,900,02
06344,1117.7421223,02,2,4,02
06345,1451.6174232,03,2,1,06
06346,9.0929192199,08,1,1000,16
06347,1484.5150471,02,2,0,01
06348,84.055763395,07,2,84,14
06349,445.73119547,07,2,62,25
06350,1879.4560061,03,1,8,91
06351,62.141439538,05,1,65,02
06352,2140.9064605,03,2,8,02
06353,1197.3864068,03,2,21,15
06354,1879.4560061,02,2,11,25
06355,365.05873439,08,2,241,23
06356,2249.135161,02,2,3,02
06357,9.2846065541,08,1,875,16
06358,1667.7551609,03,2,8,25
06359,1341.3092902,04,2,3,05
06360,1274.2560839,02,2,0,01
06361,6.2033310948,09,2,900,07
06362,668.1222217,04,2,40,08
06363,23.717553485,10,2,400,24
06364,48.841044419,08,2,418,02
06365,1522.9817889,02,2,4,02
06366,4637.8512935,03,1,0,05
06367,1559.8286174,02,2,4,13
06368,1145.0798138,04,2,17,02
06369,1031.3463294,04,2,12,13
06370,177.34464265,07,2,12,13
06371,639.7223438,04,2,41,02
06372,1851.6697201,03,2,6,02
06373,642.14159888,03,2,5,26
06374,74.844960294,04,1,80,02
06375,1667.7551609,03,2,25,26
06376,1807.4628666,04,2,15,05
06377,1868.403437,03,2,10,02
06378,452.41986913,05,2,10,26
06379,23.717553485,08,2,1200,02
06380,279.45612766,04,2,3,18
06381,28.822743725,09,1,75,11
06382,1879.4560061,02,2,7,02
06383,139.16995492,07,1,20,18
06384,1791.3103533,02,2,1,13
06385,62.972479512,08,2,50,13
06386,1879.4560061,04,2,1,26
06387,48.841044419,02,2,3,02
06388,3.2680669259,10,1,1986,16
06389,4637.8512935,02,2,5,02
06390,324.95340078,05,2,9,05
06391,583.6267448,04,2,0,01
06392,75.480251744,08,2,150,13
06393,179.6276835,07,2,50,05
06394,1667.7551609,04,2,32,02
06395,143.94634909,07,2,150,14
06396,26.791450414,08,2,150,05
06397,657.71092576,05,2,93,05
06398,203.07268652,06,1,30,16
06399,953.18777657,03,2,10,23
06400,9.2846065541,08,1,600,16
06401,82.893798395,07,1,125,16
06402,259.35186162,04,1,3,18
06403,23.717553485,10,1,75,91
06404,576.52503128,04,1,2,05
06405,1851.6697201,03,2,2,05
06406,1390.8740006,04,2,30,02
06407,4458.2100608,02,2,1,91
06408,1667.7551609,04,2,39,14
06409,179.6276835,05,2,14,05
06410,23.415504197,06,2,0,01
06411,33.266397253,09,2,214,05
06412,23.717553485,03,2,4,02
06413,1879.4560061,02,2,14,02
06414,196.32203422,04,2,3,13
06415,178.39372759,04,2,1,12
06416,31.847187548,07,1,130,08
06417,657.71092576,05,2,91,02
06418,1879.4560061,02,2,0,01
06419,48.841044419,05,2,5,13
06420,3.4492280747,08,1,500,16
06421,7.5774326833,02,2,1,26
06422,440.0460563,03,2,18,13
06423,1130.4747375,04,2,13,05
06424,1031.3463294,04,2,1,12
06425,15.945623796,07,2,260,14
06426,75.11828904,06,2,72,05
06427,213.48283968,08,1,250,18
06428,271.01509096,06,2,71,14
06429,887.44188343,02,2,10,15
06430,1807.4628666,02,2,1,05
06431,941.81790866,04,2,15,05
06432,59.086012057,07,1,205,25
06433,647.9871845,06,1,1,01
06434,1145.0798138,03,1,1,18
06435,366.15594072,06,2,81,14
06436,499.1203535,03,1,1,18
06437,1831.778257,03,1,7,07
06438,369.36564132,07,1,45,25
06439,665.40891804,05,2,25,25
06440,1667.7551609,02,2,2,12
06441,274.454839,06,2,200,02
06442,1559.8286174,03,2,5,02
06443,1559.8286174,02,1,3,26
06444,160.42583102,06,1,175,02
06445,1849.1849629,04,1,2,18
06446,9.2846065541,07,1,275,16
06447,880.78346233,03,2,14,02
06448,19.690263031,03,2,13,02
06449,1667.7551609,02,2,1,12
06450,1807.4628666,02,2,7,02
06451,1276.538624,03,2,15,08
06452,17.191258213,03,2,10,02
06453,918.02992474,03,2,2,26
06454,455.46581818,07,2,240,14
06455,356.19828827,04,1,10,18
06456,209.09996186,07,2,35,14
06457,657.71092576,04,2,20,02
06458,3.9791170946,10,1,3000,16
06459,1451.6174232,02,2,2,02
06460,1878.6010721,03,1,17,18
06461,171.86695171,08,2,130,14
06462,4637.8512935,03,2,2,05
06463,880.78346233,02,2,3,15
06464,1130.4747375,04,2,100,08
06465,226.82776714,07,2,86,25
06466,961.78281331,02,2,10,15
06467,313.28621931,06,1,15,18
06468,23.717553485,09,2,1500,02
06469,356.19828827,06,2,0,01
06470,226.82776714,05,2,50,02
06471,789.93659277,02,2,3,08
06472,304.33009512,06,2,38,14
06473,1522.9817889,02,2,5,12
06474,86.104024242,06,1,30,12
06475,84.055763395,10,1,1200,18
06476,692.22122089,04,2,25,02
06477,503.86330813,04,2,37,14
06478,160.42583102,07,2,80,14
06479,48.841044419,03,2,27,02
06480,84.055763395,08,1,300,17
06481,1117.7421223,04,2,2,26
06482,751.72654486,05,2,65,14
06483,177.34464265,06,1,29,23
06484,499.1203535,05,2,50,02
06485,212.42624205,06,2,100,02
06486,1807.4628666,03,2,4,12
06487,385.90781293,04,2,30,14
06488,964.60413185,03,2,5,02
06489,657.71092576,05,2,28,26
06490,1155.42801,03,2,5,12
06491,751.72654486,05,2,15,05
06492,1484.5150471,02,2,1,12
06493,64.600644195,07,2,800,02
06494,233.30275282,06,2,250,02
06495,1807.4628666,02,2,9,02
06496,961.78281331,02,2,7,15
06497,360.21806967,06,2,81,14
06498,583.35116997,04,2,17,14
06499,632.51710677,06,1,75,07
06500,48.841044419,06,2,228,02
06501,1162.262962,04,2,3,14
06502,23.717553485,08,2,220,13
06503,276.95327433,06,2,50,23
06504,1117.7421223,02,2,4,02
06505,1390.8740006,03,2,20,02
06506,751.72654486,04,1,6,18
06507,1484.5150471,03,2,1,25
06508,1879.4560061,02,1,2,06
06509,84.055763395,07,1,150,17
06510,177.34464265,04,2,10,05
06511,1381.4211073,02,2,9,15
06512,1849.1849629,02,2,2,14
06513,1461.8570616,02,2,5,08
06514,5.3559078162,10,2,1000,13
06515,23.717553485,08,2,875,02
06516,249.44526964,04,2,37,02
06517,1162.262962,03,2,1,05
06518,113.96243698,07,1,65,25
06519,365.05873439,04,2,4,02
06520,1849.1849629,04,1,3,18
06521,583.6267448,04,2,19,12
06522,1484.5150471,02,2,6,05
06523,184.65984188,07,1,75,17
06524,1117.7421223,04,1,11,07
06525,499.1203535,05,2,33,14
06526,897.68590511,04,2,6,26
06527,160.42583102,07,2,85,14
06528,1196.8044172,02,2,1,15
06529,23.717553485,04,2,35,02
06530,668.1222217,03,2,20,02
06531,1667.7551609,03,2,15,05
06532,1155.42801,04,2,20,25
06533,1879.4560061,04,2,11,11
06534,1868.403437,03,2,6,02
06535,920.12358315,02,2,0,01
06536,1667.7551609,03,2,9,15
06537,2140.9064605,02,2,6,14
06538,1807.4628666,02,2,3,23
06539,84.055763395,08,1,175,18
06540,74.844960294,08,2,11,05
06541,1791.3103533,03,2,4,02
06542,751.72654486,03,2,4,15
06543,1892.4562717,02,2,12,02
06544,744.25407896,03,2,6,15
06545,249.44526964,05,2,4,14
06546,4458.2100608,02,2,5,02
06547,312.36674678,05,2,4,05
06548,1667.7551609,02,2,4,91
06549,74.844960294,07,2,100,05
06550,1522.9817889,03,2,2,12
06551,1667.7551609,02,1,3,02
06552,1834.9655411,03,2,12,25
06553,8.8154420263,09,1,800,16
06554,48.841044419,05,2,25,02
06555,10.010882599,09,1,1150,16
06556,1387.0765871,03,2,1,12
06557,1849.1849629,03,2,17,15
06558,48.841044419,06,2,42,23
06559,639.7223438,05,2,200,02
06560,308.205725,04,2,0,01
06561,19.690263031,07,1,60,18
06562,276.95327433,04,2,11,05
06563,4637.8512935,02,2,0,01
06564,1807.4628666,02,2,2,02
06565,62.703017691,08,1,300,07
06566,217.94770229,07,1,119,23
06567,2140.9064605,03,2,4,14
06568,1667.7551609,02,2,4,12
06569,10.855829416,09,2,1500,02
06570,918.02992474,02,2,1,05
06571,31.847187548,07,2,4,05
06572,233.30275282,07,2,67,23
06573,48.841044419,08,2,289,24
06574,1667.7551609,02,1,1,12
06575,48.841044419,03,2,8,02
06576,1117.7421223,04,2,9,23
06577,84.055763395,08,2,250,14
06578,365.05873439,03,2,15,02
06579,961.78281331,02,2,10,08
06580,15.945623796,06,1,25,18
06581,9.2846065541,07,1,415,16
06582,17.174858748,07,2,600,02
06583,1197.3864068,02,2,10,15
06584,632.51710677,05,2,1,05
06585,226.49614223,03,2,40,15
06586,665.40891804,04,2,35,02
06587,887.44188343,03,2,10,08
06588,139.16995492,06,2,50,14
06589,158.29956057,04,2,50,02
06590,25.322576596,08,2,143,23
06591,1117.7421223,04,2,7,25
06592,19.690263031,08,2,0,01
06593,385.90781293,05,1,48,26
06594,1162.262962,02,2,2,02
06595,519.50232556,04,2,19,12
06596,84.055763395,09,1,317,07
06597,30.431064391,07,2,77,14
06598,1197.3864068,02,2,15,15
06599,1387.0765871,02,2,2,12
06600,74.844960294,03,2,11,05
06601,1879.4560061,03,2,5,13
06602,1868.403437,02,2,8,02
06603,653.84310688,05,2,5,04
06604,75.266531991,08,2,110,05
06605,9.2846065541,07,1,100,16
06606,223.432906,04,1,15,18
06607,1851.6697201,02,2,2,26
06608,23.251171658,08,2,50,14
06609,9.2846065541,08,1,700,16
06610,1451.6174232,03,2,5,12
06611,1868.403437,02,2,4,02
06612,84.055763395,08,1,0,01
06613,1849.1849629,03,2,7,14
06614,48.841044419,06,1,170,02
06615,23.717553485,09,1,300,02
06616,25.322576596,08,1,600,02
06617,8.694094193,09,1,650,16
06618,19.690263031,08,1,200,16
06619,4.54645961,09,1,1200,16
06620,168.38291517,06,2,44,05
06621,1155.42801,05,2,15,05
06622,729.56464046,03,2,15,02
06623,15.945623796,10,1,400,18
06624,1868.403437,02,2,3,13
06625,1667.7551609,03,2,3,06
06626,9.0929192199,07,2,1000,08
06627,751.72654486,05,2,30,02
06628,1667.7551609,02,2,0,01
06629,315.52020061,05,2,60,02
06630,1274.2560839,03,2,4,05
06631,177.34464265,02,2,10,91
06632,249.44526964,06,2,60,25
06633,1451.6174232,02,2,12,05
06634,1807.4628666,02,2,0,01
06635,226.82776714,06,2,55,23
06636,1879.4560061,04,2,11,05
06637,9.2846065541,07,1,275,16
06638,27.428561132,07,1,178,04
06639,1047.883139,02,2,4,15
06640,440.0460563,04,2,5,02
06641,2864.5641202,04,2,23,04
06642,499.1203535,04,1,6,18
06643,239.38538189,05,2,75,14
06644,642.14159888,04,2,4,05
06645,1879.4560061,03,2,4,91
06646,751.72654486,06,1,10,18
06647,64.982790292,07,2,550,02
06648,139.16995492,08,2,130,14
06649,1828.0523467,03,2,5,26
06650,1484.5150471,02,2,0,01
06651,583.35116997,04,2,18,14
06652,1868.403437,02,2,1,12
06653,23.251171658,08,2,0,01
06654,17.395225959,09,1,450,02
06655,311.1344891,06,2,51,14
06656,84.055763395,07,2,72,14
06657,25.322576596,09,2,300,05
